index,sample_id,class_id,label,recording_id,split,protocol,split_seed
25,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
26,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
27,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
28,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
29,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
30,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
31,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
32,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_original_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
33,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
34,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
35,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
36,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
37,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
38,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
39,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
40,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
41,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
42,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
43,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
44,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
45,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
46,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
47,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
48,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
49,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
50,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
51,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
52,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
53,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
54,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
55,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
56,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
57,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
58,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
59,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
60,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
61,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
62,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
63,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
64,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
65,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
66,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
67,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
68,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
69,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
70,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
71,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
72,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
73,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
74,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
75,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
76,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
77,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
78,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
79,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
80,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
81,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
82,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
83,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
84,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
85,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
86,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
87,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
88,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
89,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
90,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
91,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
92,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
93,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
94,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
95,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
96,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
97,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
98,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
99,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
100,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
101,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
102,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
103,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
104,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
105,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
106,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
107,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
108,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
109,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
110,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
111,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
112,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
113,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
114,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
115,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
116,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
117,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
118,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
119,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
120,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
121,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
122,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
123,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
124,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
125,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
126,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
127,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
128,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
129,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
130,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
131,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
132,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
133,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
134,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
135,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
136,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
137,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
138,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
139,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
140,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
141,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
142,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
143,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
144,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
145,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
146,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
147,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
148,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
149,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
150,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
151,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
152,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
153,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
154,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
155,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
156,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
157,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,42
