index,sample_id,class_id,label,recording_id,split,protocol,split_seed
47,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
48,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
49,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
50,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
51,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
52,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
53,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
54,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
55,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
56,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
57,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
58,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
59,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
60,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
61,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
62,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
63,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
64,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
65,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_pitch_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
66,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
67,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
68,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
69,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
70,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
71,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
72,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
73,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
74,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
75,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
76,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
77,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
78,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
79,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
80,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
81,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
82,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
83,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
84,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
85,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
86,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
87,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
88,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
89,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
90,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
91,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
92,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
93,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
94,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
95,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
96,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
97,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
98,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_random_noise_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
99,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
100,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
101,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
102,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
103,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
104,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
105,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
106,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
107,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
108,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
109,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
110,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
111,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
112,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
113,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
114,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
115,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
116,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
117,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
118,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
119,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
120,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
121,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
122,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
123,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
124,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
125,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg026.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
126,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg027.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
127,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg028.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
128,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg029.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
129,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg030.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
130,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg031.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
131,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_shift_denoised_seg032.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
132,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg000.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
133,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg001.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
134,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg002.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
135,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg003.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
136,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg004.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
137,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg005.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
138,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg006.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
139,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg007.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
140,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg008.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
141,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg009.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
142,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg010.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
143,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg011.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
144,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg012.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
145,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg013.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
146,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg014.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
147,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg015.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
148,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg016.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
149,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg017.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
150,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg018.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
151,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg019.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
152,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg020.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
153,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg021.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
154,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg022.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
155,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg023.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
156,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg024.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
157,A/vo3x3_32k_15__10_07_13_radaUno_Pasa_snr_noise_denoised_seg025.mat,A,0,vo3x3_32k_15__10_07_13_radaUno_Pasa,train,recording_80_20,456
